"Country","State","City","Station name","Timestamp(UTC)","PM2.5","PM10","Ozone","CO","SO2","US AQI","Main pollutant"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-07-19T00:00:00.000Z",7.75,,75.75,,,32,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-07-20T00:00:00.000Z",9.13,,73.42,,,38,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-07-21T00:00:00.000Z",12.38,,74,,,52,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-07-22T00:00:00.000Z",13.67,,83.92,,,54,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-07-23T00:00:00.000Z",11.78,,81.83,,,49,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-07-24T00:00:00.000Z",14.04,,55.42,,,55,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-07-25T00:00:00.000Z",19.42,,50.92,,,66,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-07-26T00:00:00.000Z",12.29,,69.5,,,51,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-07-27T00:00:00.000Z",5.42,,68.08,,,27,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-07-28T00:00:00.000Z",8,,47.48,,,33,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-07-29T00:00:00.000Z",9.08,,54.09,,,38,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-07-30T00:00:00.000Z",9.29,,50.67,,,38,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-07-31T00:00:00.000Z",7.79,,54.33,,,32,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-08-01T00:00:00.000Z",10.33,,63.48,,,43,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-08-02T00:00:00.000Z",10.48,,64.52,,,43,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-08-03T00:00:00.000Z",8.3,,77.2,,,34,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-08-04T00:00:00.000Z",13.57,,63.3,,,54,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-08-05T00:00:00.000Z",11.75,,61.42,,,49,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-08-06T00:00:00.000Z",10.88,,66.67,,,45,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-08-07T00:00:00.000Z",9.63,,51.08,,,40,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-08-08T00:00:00.000Z",10.42,,51.33,,,43,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-08-09T00:00:00.000Z",11.96,,67,,,49,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-08-10T00:00:00.000Z",10.54,,49.48,,,44,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-08-11T00:00:00.000Z",11.25,,47.91,,,46,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-08-12T00:00:00.000Z",12.17,,42.36,,,51,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-08-13T00:00:00.000Z",14.92,,39.33,,,57,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-08-14T00:00:00.000Z",8.83,,45.67,,,36,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-08-15T00:00:00.000Z",9.5,,34.33,,,39,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-08-16T00:00:00.000Z",10.94,,33.67,,,45,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-08-21T00:00:00.000Z",8.06,,47.44,,,33,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-08-22T00:00:00.000Z",6.21,,47.25,,,26,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-08-23T00:00:00.000Z",8.63,,49.83,,,36,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-08-24T00:00:00.000Z",13.73,,51.92,,,54,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-08-25T00:00:00.000Z",11.45,,73.58,,,47,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-08-26T00:00:00.000Z",9.7,,70.83,,,40,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-08-27T00:00:00.000Z",9.36,,29.71,,,39,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-08-29T00:00:00.000Z",6.21,,60.8,,,26,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-08-30T00:00:00.000Z",3.83,,66.08,,,26,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-08-31T00:00:00.000Z",9.82,,41.64,,,41,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-09-01T00:00:00.000Z",8.25,,52.91,,,34,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-09-02T00:00:00.000Z",4.13,,43.57,,,17,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-09-03T00:00:00.000Z",5,,51.58,,,21,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-09-04T00:00:00.000Z",10.38,,49.08,,,43,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-09-05T00:00:00.000Z",15.33,,69.5,,,58,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-09-06T00:00:00.000Z",18.96,,62.25,,,65,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-09-07T00:00:00.000Z",15.46,,59.42,,,58,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-09-08T00:00:00.000Z",15.46,,81.33,,,58,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-09-09T00:00:00.000Z",10.21,,55.5,,,42,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-09-10T00:00:00.000Z",15.67,,64.25,,,58,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-09-12T00:00:00.000Z",10.57,,64,,,44,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-09-13T00:00:00.000Z",12.04,,53.25,,,50,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-09-14T00:00:00.000Z",14.75,,50.25,,,57,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-09-15T00:00:00.000Z",8.13,,40.42,,,34,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-09-16T00:00:00.000Z",10.88,,48.17,,,45,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-09-17T00:00:00.000Z",14.29,,68.33,,,56,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-09-18T00:00:00.000Z",12.38,,60.83,,,52,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-09-19T00:00:00.000Z",12.63,,43.67,,,52,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-09-20T00:00:00.000Z",12.54,,43.17,,,52,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-09-21T00:00:00.000Z",12.45,,57.75,,,52,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-09-22T00:00:00.000Z",15.75,,68.35,,,59,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-09-23T00:00:00.000Z",15.91,,70.33,,,59,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-09-24T00:00:00.000Z",10.46,,58.83,,,43,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-09-25T00:00:00.000Z",5,,60.42,,,24,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-09-26T00:00:00.000Z",8.87,,51.48,,,37,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-09-27T00:00:00.000Z",4.7,,58.5,,,23,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-09-28T00:00:00.000Z",9.25,,42.33,,,38,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-09-29T00:00:00.000Z",2.1,,43.42,,,17,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-09-30T00:00:00.000Z",0.57,,32.5,,,13,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-10-01T00:00:00.000Z",2.05,,37.5,,,15,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-10-02T00:00:00.000Z",8.5,,40.08,,,35,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-10-03T00:00:00.000Z",8.58,,43.5,,,35,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-10-04T00:00:00.000Z",7.04,,35.83,,,29,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-10-05T00:00:00.000Z",8.24,,47.6,,,34,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-10-06T00:00:00.000Z",6.78,,43.29,,,28,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-10-07T00:00:00.000Z",7.62,,34.38,,,31,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-10-08T00:00:00.000Z",4.18,,44,,,18,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-10-09T00:00:00.000Z",4.48,,44.95,,,19,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-10-10T00:00:00.000Z",2.62,,40.95,,,16,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-10-11T00:00:00.000Z",8.25,,19.6,,,34,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-10-12T00:00:00.000Z",8.16,,39.05,,,34,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-10-13T00:00:00.000Z",7.3,,53.1,,,30,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-10-14T00:00:00.000Z",5.48,,24.86,,,23,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-10-15T00:00:00.000Z",12.1,,30.95,,,50,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-10-16T00:00:00.000Z",14.75,,36.83,,,57,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-10-17T00:00:00.000Z",9.71,,63,,,40,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-10-18T00:00:00.000Z",8.38,,68.67,,,35,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-10-19T00:00:00.000Z",10,,56.22,,,41,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-10-20T00:00:00.000Z",8.63,,46.17,,,36,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-10-21T00:00:00.000Z",2.37,,41.39,,,17,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-10-22T00:00:00.000Z",2.77,,43.08,,,17,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-10-23T00:00:00.000Z",4.67,,70.67,,,28,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-10-24T00:00:00.000Z",5.5,,79,,,32,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-10-26T00:00:00.000Z",7.6,,22.32,,,31,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-10-27T00:00:00.000Z",9.58,,36.67,,,40,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-10-28T00:00:00.000Z",4.67,,50.92,,,20,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-10-29T00:00:00.000Z",10.13,,49.17,,,42,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-10-30T00:00:00.000Z",10.79,,77.42,,,45,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-10-31T00:00:00.000Z",4.67,,47.04,,,19,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-11-01T00:00:00.000Z",12.21,,24.33,,,51,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-11-02T00:00:00.000Z",18.88,,40.5,,,65,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-11-03T00:00:00.000Z",10.29,,48.96,,,43,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-11-04T00:00:00.000Z",3.96,,40.58,,,16,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-11-05T00:00:00.000Z",11.54,,27.25,,,48,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-11-06T00:00:00.000Z",13.96,,25,,,55,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-11-07T00:00:00.000Z",12.63,,16.08,,,52,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-11-08T00:00:00.000Z",15.83,,26.42,,,59,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-11-09T00:00:00.000Z",15.13,,48.25,,,57,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-11-10T00:00:00.000Z",7.21,,41.92,,,30,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-11-11T00:00:00.000Z",5.88,,52,,,24,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-11-12T00:00:00.000Z",7.07,,50.88,,,29,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-11-13T00:00:00.000Z",15.55,,27.9,,,58,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-11-14T00:00:00.000Z",19.7,,13.4,,,67,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-11-15T00:00:00.000Z",19.05,,21.68,,,66,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-11-16T00:00:00.000Z",21.63,,18.92,,,71,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-11-17T00:00:00.000Z",24.67,,12.5,,,77,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-11-18T00:00:00.000Z",20.91,,25.25,,,69,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-11-19T00:00:00.000Z",14.25,,26.92,,,56,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-11-20T00:00:00.000Z",3.54,,64.5,,,26,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-11-21T00:00:00.000Z",4.61,,68.5,,,27,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-11-22T00:00:00.000Z",7.74,,48.25,,,32,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-11-23T00:00:00.000Z",14.16,,8.09,,,55,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-11-24T00:00:00.000Z",15.52,,10.7,,,58,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-11-25T00:00:00.000Z",5.83,,35.17,,,24,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-11-26T00:00:00.000Z",9.17,,34.33,,,38,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-11-27T00:00:00.000Z",8.09,,39.3,,,33,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-11-28T00:00:00.000Z",18.13,,1.92,,,64,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-11-29T00:00:00.000Z",11.54,,37.08,,,48,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-11-30T00:00:00.000Z",9.68,,10.18,,,40,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-12-01T00:00:00.000Z",4.04,,40,,,17,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-12-02T00:00:00.000Z",5.38,,21.25,,,22,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-12-03T00:00:00.000Z",5.79,,40.92,,,24,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-12-04T00:00:00.000Z",7.75,,37.1,,,32,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-12-05T00:00:00.000Z",6.63,,38.33,,,27,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-12-06T00:00:00.000Z",8.08,,18.83,,,33,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-12-07T00:00:00.000Z",11.54,,32.67,,,48,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-12-08T00:00:00.000Z",7.26,,33.91,,,30,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-12-09T00:00:00.000Z",8.25,,32.58,,,34,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-12-10T00:00:00.000Z",9.42,,36.25,,,39,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-12-11T00:00:00.000Z",12.26,,27.57,,,51,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-12-12T00:00:00.000Z",9.46,,34.25,,,39,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-12-13T00:00:00.000Z",17.96,,21.57,,,63,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-12-14T00:00:00.000Z",13,,41.5,,,53,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-12-15T00:00:00.000Z",8.83,,58.36,,,36,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-12-16T00:00:00.000Z",11.36,,28.42,,,47,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-12-17T00:00:00.000Z",11.64,,12.17,,,48,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-12-18T00:00:00.000Z",6.63,,36.33,,,27,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-12-19T00:00:00.000Z",7.96,,35.13,,,33,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-12-20T00:00:00.000Z",17.17,,13,,,62,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-12-21T00:00:00.000Z",12.77,,27,,,52,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-12-22T00:00:00.000Z",14.33,,27.33,,,56,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-12-23T00:00:00.000Z",14.21,,42.33,,,55,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-12-24T00:00:00.000Z",8.88,,38.42,,,37,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-12-25T00:00:00.000Z",11.27,,36.5,,,47,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-12-26T00:00:00.000Z",9.1,,15.2,,,38,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-12-27T00:00:00.000Z",3.41,,53.33,,,21,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-12-28T00:00:00.000Z",6.96,,49.75,,,29,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-12-29T00:00:00.000Z",8.38,,28.7,,,35,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-12-30T00:00:00.000Z",4.29,,55.92,,,22,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2016-12-31T00:00:00.000Z",4.33,,52.08,,,21,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-01-01T00:00:00.000Z",9.74,,42.26,,,40,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-01-02T00:00:00.000Z",10.63,,9.5,,,44,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-01-03T00:00:00.000Z",3.5,,20.45,,,14,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-01-04T00:00:00.000Z",5.67,,31.83,,,23,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-01-05T00:00:00.000Z",5.25,,55.17,,,22,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-01-06T00:00:00.000Z",12.63,,39.42,,,52,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-01-07T00:00:00.000Z",35.04,,36.87,,,99,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-01-08T00:00:00.000Z",56.43,,52.09,,,151,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-01-09T00:00:00.000Z",58.47,,31.42,,,153,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-01-10T00:00:00.000Z",7.78,,35.74,,,32,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-01-11T00:00:00.000Z",4.71,,52.67,,,21,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-01-12T00:00:00.000Z",4.21,,56,,,22,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-01-13T00:00:00.000Z",6.5,,53.08,,,27,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-01-14T00:00:00.000Z",8.25,,42.5,,,34,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-01-15T00:00:00.000Z",14.71,,27.58,,,56,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-01-16T00:00:00.000Z",23.29,,1.83,,,74,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-01-17T00:00:00.000Z",15.91,,15.74,,,59,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-01-18T00:00:00.000Z",4.38,,22.83,,,18,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-01-19T00:00:00.000Z",7.58,,26.08,,,31,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-01-20T00:00:00.000Z",17.09,,1.55,,,61,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-01-21T00:00:00.000Z",11.82,,17.18,,,49,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-01-22T00:00:00.000Z",12,,11.67,,,50,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-01-23T00:00:00.000Z",4.13,,46.33,,,19,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-01-24T00:00:00.000Z",6.39,,33.33,,,26,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-01-25T00:00:00.000Z",7.14,,38.5,,,30,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-01-26T00:00:00.000Z",6.83,,39.91,,,28,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-01-27T00:00:00.000Z",4.96,,40.25,,,20,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-01-28T00:00:00.000Z",7.25,,53.25,,,30,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-01-29T00:00:00.000Z",9.37,,61.16,,,39,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-01-30T00:00:00.000Z",9.25,,63.42,,,38,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-01-31T00:00:00.000Z",8.13,,46.58,,,34,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-02-01T00:00:00.000Z",8.17,,53.78,,,34,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-02-02T00:00:00.000Z",9.29,,51.58,,,38,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-02-03T00:00:00.000Z",12.21,,51.08,,,51,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-02-04T00:00:00.000Z",8.33,,57.25,,,34,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-02-05T00:00:00.000Z",11.17,,50.75,,,46,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-02-06T00:00:00.000Z",18.38,,42.75,,,64,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-02-07T00:00:00.000Z",10.33,,27.75,,,43,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-02-08T00:00:00.000Z",6.63,,48.42,,,27,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-02-09T00:00:00.000Z",6.57,,62.11,,,27,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-02-10T00:00:00.000Z",9.78,,56.61,,,40,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-02-11T00:00:00.000Z",8.17,,40.92,,,34,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-02-12T00:00:00.000Z",12.75,,21.58,,,52,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-02-13T00:00:00.000Z",6.14,,77.27,,,31,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-02-14T00:00:00.000Z",8.54,,35.25,,,35,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-02-15T00:00:00.000Z",5.17,,65.33,,,26,"Ozone"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-02-16T00:00:00.000Z",6,,61.67,,,25,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-02-17T00:00:00.000Z",17.63,26.73,20.58,,,63,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-02-18T00:00:00.000Z",15.25,21.75,44.58,,,58,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-02-19T00:00:00.000Z",15.21,21.71,79.25,,,58,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-02-20T00:00:00.000Z",17.5,24.96,27.08,,,62,"PM2.5"
"USA","Pennsylvania","Pittsburgh","Lawrenceville","2017-02-21T00:00:00.000Z",12.96,18.5,26.42,,,53,"PM2.5"
